0.000000000010000	1156.94
0.000000000011024	1101.91
0.000000000012150	1049.61
0.000000000013395	999.69
0.000000000014763	952.239
0.000000000016275	906.956
0.000000000017938	863.909
0.000000000019775	822.828
0.000000000021796	783.78
0.000000000024027	746.513
0.000000000026483	711.09
0.000000000029194	677.284
0.000000000032178	645.15
0.000000000035472	614.485
0.000000000039097	585.335
0.000000000043101	557.517
0.000000000047505	531.075
0.000000000052136	506.969
0.000000000057464	482.93
0.000000000063348	459.99
0.000000000069821	438.186
0.000000000076970	417.379
0.000000000084835	397.601
0.000000000093522	378.729
0.000000000103079	360.791
0.000000000113634	343.673
0.000000000125245	327.405
0.000000000138070	311.881
0.000000000152178	297.127
0.000000000167761	283.049
0.000000000184903	269.67
0.000000000203837	256.904
0.000000000224666	244.772
0.000000000247671	233.197
0.000000000272979	222.197
0.000000000300931	211.703
0.000000000331681	201.732
0.000000000365644	192.22
0.000000000403007	183.182
0.000000000444274	174.56
0.000000000489671	166.37
0.000000000539812	158.558
0.000000000594972	151.137
0.000000000655895	144.06
0.000000000722917	137.339
0.000000000796942	130.93
0.000000000878376	124.844
0.000000000968319	119.042
0.000000001067270	113.534
0.000000001176550	108.284
0.000000001296770	103.301
0.000000001429560	98.5527
0.000000001575640	94.0475
0.000000001736980	89.7564
0.000000001914470	85.6863
0.000000002110510	81.8111
0.000000002326170	78.1372
0.000000002564360	74.641
0.000000002826390	71.3282
0.000000003115810	68.1776
0.000000003434190	65.1942
0.000000003785840	62.3589
0.000000004172690	59.6762
0.000000004599960	57.129
0.000000005070000	54.7211
0.000000005589160	52.4371
0.000000006160280	50.2805
0.000000006791070	48.2373
0.000000007485010	46.3108
0.000000008251450	44.4882
0.000000009094620	42.7723
0.000000010165400	40.9299
0.000000011362200	39.2101
0.000000012699900	37.6071
0.000000014195100	36.115
0.000000015866300	34.7284
0.000000017734300	33.4421
0.000000019822200	32.251
0.000000022156000	31.1501
0.000000025032200	30.041
0.000000025300000	29.949
0.000000028677600	28.9192
0.000000032499900	27.9858
0.000000036838700	27.1396
0.000000041748700	26.377
0.000000047980600	25.6183
0.000000055142800	24.9457
0.000000064268100	24.2956
0.000000074889100	23.7308
0.000000088496500	23.1994
0.000000106052000	22.7106
0.000000128858000	22.2706
0.000000158746000	21.882
0.000000201124000	21.5251
0.000000261954000	21.2103
0.000000355758000	20.9299
0.000000503795000	20.6923
0.000000764755000	20.4889
0.000001244400000	20.3418
0.000002601620000	20.234
0.000008727300000	20.1648
0.000303183000000	20.1101
0.008788960000000	19.3304
0.017975600000000	18.3086
0.023091100000000	17.8175
0.040564300000000	16.2552
0.060846500000000	14.8181
0.081128700000000	13.6515
0.099946300000000	12.745
0.150000000000000	10.9238
0.200000000000000	9.64353
0.300000000000000	7.95225
0.400000000000000	6.8766
0.499731000000000	6.12747
0.600000000000000	5.56696
0.700000000000000	5.13207
0.800000000000000	4.78162
0.900000000000000	4.49151
1.000000000000000	4.24615
1.200000000000000	3.8505
1.400000000000000	3.54178
1.600000000000000	3.29134
1.800000000000000	3.08221
2.028220000000000	2.88176
2.231040000000000	2.72734
2.433860000000000	2.59131
2.636680000000000	2.47012
2.839500000000000	2.36114
3.042320000000000	2.26236
3.290290000000000	2.15349
3.545260000000000	2.05227
3.853610000000000	1.94265
4.200000000000000	1.83279
4.462080000000000	1.7589
4.867720000000000	1.65403
5.141080000000000	1.59163
5.500000000000000	1.51356
6.000000000000000	1.41816
6.500000000000000	1.33371
7.000000000000000	1.25837
7.605810000000000	1.17776
8.112870000000000	1.11703
8.619920000000000	1.06191
9.126970000000000	1.01164
9.634030000000000	0.965605
10.141100000000000	0.9233
10.648100000000000	0.884287
11.155200000000000	0.8482
11.824500000000000	0.80453
12.676400000000000	0.754554
13.500000000000000	0.711186
14.197500000000000	0.678432
15.000000000000000	0.64316
16.000000000000000	0.604028
17.000000000000000	0.568971
18.000000000000000	0.537385
19.000000000000000	0.508779
20.000000000000000	0.482757
